City,Timestamp,TotalJamDelay,TrafficIndex,JamLengthKm,JamCount,TrafficIndexLastWeek,UpdateTimeUTCWeekAgo,LiveTravelTimePer10Km,HistoricTravelTimePer10Km,TravelDelayMinutes,Hour,DayName,Month,TrafficFrictionScore,FrictionCategory
abu-dhabi,2024-10-17 05:01:30.000,115.3,13.0,14.9,28.0,18.0,2024-10-10 05:01:00.000,9.631972906714864,9.689381511881662,-0.0574086051667972,5,Thursday,October,-0.07702368476803136,Low
abu-dhabi,2024-10-17 04:01:30.000,160.6,15.0,27.2,48.0,32.0,2024-10-10 04:01:00.000,9.661840599811551,9.75453695628283,-0.0926963564712792,4,Thursday,October,-0.14254344960717102,Low
abu-dhabi,2024-10-17 03:46:30.000,232.0,13.0,33.3,60.0,28.0,2024-10-10 03:46:30.000,9.474564384440448,9.610487425896578,-0.1359230414561292,3,Thursday,October,-0.18386159417557676,Low
abu-dhabi,2024-10-17 02:46:30.000,68.1,5.0,11.1,19.0,6.0,2024-10-10 02:46:30.000,8.280600014333423,8.361805667218649,-0.0812056528852256,2,Thursday,October,-0.04855748633550623,Low
abu-dhabi,2024-10-17 02:01:30.000,34.0,4.0,9.5,11.0,6.0,2024-10-10 02:46:30.000,8.256450813487014,8.316815500472014,-0.0603646869850003,2,Thursday,October,-0.02903259642182725,Low
abu-dhabi,2024-10-17 01:46:30.001,29.0,4.0,4.3,8.0,4.0,2024-10-10 01:46:30.001,8.305206626201555,8.43549080047241,-0.1302841742708551,1,Thursday,October,-0.06177906056802712,Low
abu-dhabi,2024-10-17 00:01:30.001,11.0,3.0,4.5,2.0,3.0,2024-10-10 00:01:30.000,8.504229467331449,8.661225730500684,-0.1569962631692352,0,Thursday,October,-0.054378999481460105,Low
abu-dhabi,2024-10-16 23:01:30.001,2.5,4.0,0.3,1.0,3.0,2024-10-09 23:01:30.001,8.963219895010333,9.0971683801752,-0.1339484851648684,23,Wednesday,October,-0.05889678175321935,Low
abu-dhabi,2024-10-16 22:01:30.000,8.1,3.0,1.3,3.0,3.0,2024-10-09 22:01:30.000,8.784185536593402,8.988114144531282,-0.2039286079378808,22,Wednesday,October,-0.06806609417459131,Low
abu-dhabi,2024-10-16 21:01:30.000,5.4,4.0,0.9,2.0,4.0,2024-10-09 21:01:30.000,8.855623835145686,9.039335559143574,-0.183711723997888,21,Wednesday,October,-0.08129434859271613,Low
abu-dhabi,2024-10-16 20:01:30.000,20.0,6.0,2.7,7.0,6.0,2024-10-09 20:01:00.000,9.352817679067796,9.480528631696163,-0.1277109526283695,20,Wednesday,October,-0.08082520981038518,Low
abu-dhabi,2024-10-16 19:01:00.001,17.2,9.0,2.1,6.0,9.0,2024-10-09 19:01:00.001,9.62764677944087,9.78633370790547,-0.1586869284646006,19,Wednesday,October,-0.14593640466477348,Low
abu-dhabi,2024-10-16 18:01:00.000,49.8,12.0,6.4,13.0,13.0,2024-10-09 18:01:00.000,10.069341934881166,10.230183912464742,-0.1608419775835763,18,Wednesday,October,-0.18866754962745325,Low
abu-dhabi,2024-10-16 17:01:00.000,117.3,16.0,12.6,37.0,17.0,2024-10-09 17:01:00.000,10.566745141982013,10.686663665550686,-0.119918523568673,17,Wednesday,October,-0.17954119612502076,Low
abu-dhabi,2024-10-16 16:01:00.000,224.8,22.0,34.9,79.0,26.0,2024-10-09 16:01:00.000,11.029101283095144,10.852719788547985,0.1763814945471615,16,Wednesday,October,0.35755026902400877,Moderate
abu-dhabi,2024-10-16 15:01:00.000,572.6,31.0,72.4,130.0,34.0,2024-10-09 15:01:00.001,11.707148083408184,11.054477180068918,0.6526709033392653,15,Wednesday,October,1.8302808603193554,Moderate
abu-dhabi,2024-10-16 14:46:00.001,615.9,31.0,81.6,155.0,35.0,2024-10-09 14:01:00.000,11.641314454669152,11.09015679309596,0.5511576615731908,14,Wednesday,October,1.5406353424512014,Moderate
abu-dhabi,2024-10-16 13:46:00.001,573.1,26.0,75.7,136.0,32.0,2024-10-09 13:46:00.000,11.079363692529604,10.72636182954222,0.3530018629873837,13,Wednesday,October,0.8556534436861968,Moderate
abu-dhabi,2024-10-16 12:46:00.000,208.4,16.0,29.6,54.0,22.0,2024-10-09 12:46:00.001,10.1408309187226,10.168033814588163,-0.0272028958655621,12,Wednesday,October,-0.04280535861560284,Low
abu-dhabi,2024-10-16 11:16:30.001,105.1,14.0,15.8,42.0,22.0,2024-10-09 11:31:00.000,9.983012451594478,10.17999975341787,-0.1969873018233929,11,Wednesday,October,-0.27090592262554625,Low
abu-dhabi,2024-10-16 10:46:30.001,94.7,14.0,13.6,34.0,17.0,2024-10-09 10:46:00.000,9.933537428661088,10.04882968448532,-0.115292255824233,10,Wednesday,October,-0.16062483216640452,Low
abu-dhabi,2024-10-16 09:16:30.000,104.8,14.0,12.7,28.0,15.0,2024-10-09 09:31:00.000,10.17099367554232,10.226923503930824,-0.0559298283885052,9,Wednesday,October,-0.07656433502588414,Low
abu-dhabi,2024-10-16 08:01:30.000,205.0,16.0,25.8,50.0,16.0,2024-10-09 08:16:00.000,10.277775727399064,10.19748606402638,0.0802896633726835,8,Wednesday,October,0.12597561849039784,Moderate
abu-dhabi,2024-10-16 07:01:30.000,198.8,15.0,24.6,47.0,15.0,2024-10-09 07:01:30.001,10.040680528956866,9.96649751379268,0.074183015164186,7,Wednesday,October,0.11164857322473189,Moderate
abu-dhabi,2024-10-16 06:46:30.000,197.5,15.0,22.4,46.0,15.0,2024-10-09 06:01:30.000,9.987656091850086,9.916310994908734,0.0713450969413518,6,Wednesday,October,0.10792082405137667,Moderate
abu-dhabi,2024-10-16 05:01:30.001,126.3,13.0,17.6,35.0,23.0,2024-10-09 05:01:00.001,9.621319649038307,9.739981839299489,-0.1186621902611815,5,Wednesday,October,-0.15837898867235525,Low
abu-dhabi,2024-10-16 04:01:30.000,207.6,14.0,23.4,56.0,34.0,2024-10-09 04:01:00.001,9.656125841732251,9.848765925747568,-0.1926400840153164,4,Wednesday,October,-0.27383747329843433,Low
abu-dhabi,2024-10-16 03:46:30.000,222.4,13.0,34.8,59.0,30.0,2024-10-09 03:46:00.001,9.427761541229367,9.644487731988445,-0.2167261907590774,3,Wednesday,October,-0.2921296141549576,Low
abu-dhabi,2024-10-16 02:46:30.001,50.5,5.0,9.3,16.0,6.0,2024-10-09 02:46:30.001,8.142969878089145,8.278481883097728,-0.1355120050085823,2,Wednesday,October,-0.08184592714109741,Low
abu-dhabi,2024-10-16 01:31:30.001,20.6,3.0,2.7,4.0,4.0,2024-10-09 01:46:30.000,8.197203235934705,8.373091365194748,-0.1758881292600431,1,Wednesday,October,-0.06301906485500969,Low
abu-dhabi,2024-10-16 01:01:30.000,17.3,2.0,2.7,4.0,4.0,2024-10-09 01:46:30.000,8.093333704166033,8.312349827312158,-0.2190161231461243,1,Wednesday,October,-0.05269656058663361,Low
abu-dhabi,2024-10-16 00:01:30.000,6.3,3.0,0.6,2.0,3.0,2024-10-09 00:01:30.000,8.618733472544765,8.748832134601901,-0.1300986620571365,0,Wednesday,October,-0.04461120983539926,Low
abu-dhabi,2024-10-15 23:01:30.000,13.5,3.0,2.6,3.0,3.0,2024-10-08 23:01:30.000,8.83279934756864,9.010638676362047,-0.1778393287934072,23,Tuesday,October,-0.059209785847902194,Low
abu-dhabi,2024-10-15 22:01:30.000,3.4,3.0,0.2,1.0,3.0,2024-10-08 22:01:30.000,8.988304980024171,9.19477476933327,-0.2064697893090983,22,Tuesday,October,-0.06736536603301806,Low
abu-dhabi,2024-10-15 21:01:30.001,11.5,4.0,1.2,4.0,4.0,2024-10-08 21:01:30.000,8.988668393105103,9.163451770381132,-0.1747833772760305,21,Tuesday,October,-0.07629586826264666,Low
abu-dhabi,2024-10-15 20:01:30.000,23.7,6.0,4.4,7.0,6.0,2024-10-08 20:01:30.001,9.357572288820364,9.495152409033684,-0.13758012021332,20,Tuesday,October,-0.08693706911903362,Low
abu-dhabi,2024-10-15 19:01:30.000,19.4,9.0,1.6,8.0,9.0,2024-10-08 19:01:00.000,9.824653223988024,9.92766137239732,-0.1030081484092946,19,Tuesday,October,-0.09338285230611154,Low
abu-dhabi,2024-10-15 18:01:00.000,69.4,12.0,7.1,23.0,13.0,2024-10-08 18:01:00.000,10.182629850304847,10.36223750090967,-0.1796076506048223,18,Tuesday,October,-0.20799482805413994,Low
abu-dhabi,2024-10-15 17:01:00.000,133.0,15.0,17.5,49.0,18.0,2024-10-08 17:01:00.237,10.55443045312025,10.704834043573292,-0.1504035904530418,17,Tuesday,October,-0.2107509418280111,Low
abu-dhabi,2024-10-15 16:01:00.000,248.8,21.0,32.6,76.0,27.0,2024-10-08 16:01:00.000,11.049678548896534,10.982638236233724,0.0670403126628098,16,Tuesday,October,0.1281883765664123,Moderate
abu-dhabi,2024-10-15 15:01:00.000,600.9,31.0,81.3,156.0,35.0,2024-10-08 15:01:00.000,11.679348806428605,11.107731786303322,0.5716170201252826,15,Tuesday,October,1.5952966784572549,Moderate
abu-dhabi,2024-10-15 14:46:00.000,652.4,32.0,88.5,176.0,35.0,2024-10-08 14:16:00.000,11.745509219833046,11.184066639075102,0.5614425807579444,14,Tuesday,October,1.606406968417347,Moderate
abu-dhabi,2024-10-15 14:01:00.001,661.8,31.0,89.2,155.0,35.0,2024-10-08 14:16:00.000,11.595686248245908,10.965067472084725,0.6306187761611852,14,Tuesday,October,1.7828601703332623,Moderate
abu-dhabi,2024-10-15 13:46:00.000,533.0,28.0,73.3,129.0,31.0,2024-10-08 13:46:00.001,11.311153000739512,10.822178985158848,0.4889740155806645,13,Tuesday,October,1.2651123636962882,Moderate
abu-dhabi,2024-10-15 12:46:00.001,204.5,17.0,33.1,61.0,21.0,2024-10-08 12:46:00.000,10.269166920749438,10.260726641141453,0.0084402796079867,12,Tuesday,October,0.013983878369824976,Moderate
abu-dhabi,2024-10-15 11:01:00.000,131.6,14.0,14.6,37.0,23.0,2024-10-08 11:31:00.000,9.951439840567392,10.079951784699055,-0.1285119441316631,11,Tuesday,October,-0.17848966505716268,Low
abu-dhabi,2024-10-15 10:31:30.000,144.5,14.0,15.1,40.0,18.0,2024-10-08 10:46:00.000,9.979254801536976,10.03573260656884,-0.0564778050318661,10,Tuesday,October,-0.078787399131037,Low
abu-dhabi,2024-10-15 09:01:30.001,122.1,14.0,15.3,38.0,17.0,2024-10-08 09:16:00.000,10.207730606495655,10.252249730563136,-0.0445191240674791,9,Tuesday,October,-0.06079326521736007,Low
abu-dhabi,2024-10-15 08:01:30.000,185.1,16.0,22.1,46.0,16.0,2024-10-08 08:01:00.000,10.252009496667307,10.184498043111123,0.0675114535561842,8,Tuesday,October,0.10606151155673234,Moderate
abu-dhabi,2024-10-15 07:16:30.000,161.8,16.0,18.5,42.0,16.0,2024-10-08 07:46:30.000,10.189896786126956,10.108061336411476,0.0818354497154789,7,Tuesday,October,0.12953692620869456,Moderate
abu-dhabi,2024-10-15 06:31:30.000,135.8,15.0,17.5,35.0,16.0,2024-10-08 06:01:30.000,10.00360753371796,9.944861756307722,0.0587457774102393,6,Tuesday,October,0.08860723082396331,Moderate
abu-dhabi,2024-10-15 05:01:30.000,171.8,14.0,20.0,39.0,23.0,2024-10-08 05:01:00.001,9.686551914953704,9.817066092191917,-0.1305141772382096,5,Tuesday,October,-0.1861247000046442,Low
abu-dhabi,2024-10-15 04:01:00.000,196.8,16.0,33.9,59.0,34.0,2024-10-08 04:01:00.001,9.809080011289073,9.924777412734525,-0.1156974014454519,4,Tuesday,October,-0.18651888562780275,Low
abu-dhabi,2024-10-15 03:46:30.000,233.4,14.0,33.1,63.0,30.0,2024-10-08 03:46:00.000,9.503348258931531,9.719832754114464,-0.2164844951829305,3,Tuesday,October,-0.31181430887050027,Low
abu-dhabi,2024-10-15 02:46:30.000,66.0,5.0,10.8,18.0,7.0,2024-10-08 02:46:30.000,8.157072156964443,8.310227827560993,-0.1531556705965506,2,Tuesday,October,-0.09214889999080869,Low
abu-dhabi,2024-10-15 02:01:30.001,29.6,4.0,9.6,8.0,7.0,2024-10-08 02:46:30.000,8.19540998815207,8.279709960531962,-0.0842999723798918,2,Tuesday,October,-0.04072605092774321,Low
abu-dhabi,2024-10-15 01:46:30.001,23.2,3.0,7.7,6.0,3.0,2024-10-08 01:46:30.000,8.149559879052111,8.31770572872889,-0.1681458496767796,1,Tuesday,October,-0.06064623653227351,Low
abu-dhabi,2024-10-15 00:01:30.000,7.4,2.0,0.6,3.0,3.0,2024-10-08 00:01:30.000,8.783207805592696,9.009336629706509,-0.226128824113811,0,Tuesday,October,-0.050198773429821174,Low
abu-dhabi,2024-10-14 23:01:30.000,7.8,3.0,1.0,3.0,3.0,2024-10-07 23:01:30.000,8.986419761079468,9.153027914660688,-0.1666081535812207,23,Monday,October,-0.054607553413344,Low
abu-dhabi,2024-10-14 22:01:30.000,13.7,3.0,1.4,3.0,4.0,2024-10-07 22:46:30.000,8.922794885125462,9.157914332523193,-0.2351194473977287,22,Monday,October,-0.07702172313276606,Low
abu-dhabi,2024-10-14 21:01:30.001,13.1,4.0,1.3,4.0,3.0,2024-10-07 21:01:30.000,9.027517645553662,9.224307408185853,-0.196789762632191,21,Monday,October,-0.0853353011446932,Low
abu-dhabi,2024-10-14 20:01:30.000,19.3,6.0,1.5,7.0,7.0,2024-10-07 20:01:00.001,9.299164506090008,9.448263147537189,-0.1490986414471784,20,Monday,October,-0.09468320629027654,Low
abu-dhabi,2024-10-14 19:01:30.000,27.4,9.0,2.3,10.0,9.0,2024-10-07 19:01:30.000,9.65250316356862,9.783227697078509,-0.1307245335098876,19,Monday,October,-0.12025896135897364,Low
abu-dhabi,2024-10-14 18:01:00.000,41.2,12.0,7.2,16.0,13.0,2024-10-07 18:01:00.000,10.11128811711668,10.267963823231833,-0.156675706115152,18,Monday,October,-0.18310431413168554,Low
abu-dhabi,2024-10-14 17:01:00.000,94.0,15.0,11.3,36.0,17.0,2024-10-07 17:01:00.000,10.58399162298385,10.732776477191022,-0.1487848542071717,17,Monday,October,-0.2079399322114341,Low
abu-dhabi,2024-10-14 16:01:00.001,179.2,21.0,21.5,66.0,24.0,2024-10-07 16:01:00.000,11.022067810670768,10.929086645037325,0.0929811656334447,16,Monday,October,0.17866126801995294,Moderate
abu-dhabi,2024-10-14 15:01:00.001,626.6,31.0,79.8,152.0,33.0,2024-10-07 15:01:00.000,11.730909818206468,11.04290851993099,0.6880012982754771,15,Monday,October,1.931378876139882,Moderate
abu-dhabi,2024-10-14 14:16:00.045,616.6,31.0,82.6,143.0,34.0,2024-10-07 14:16:00.267,11.729441977145274,11.062328448220027,0.6671135289252454,14,Monday,October,1.8694544727615858,Moderate
abu-dhabi,2024-10-14 14:01:00.000,656.9,30.0,92.0,161.0,34.0,2024-10-07 14:16:00.267,11.594422752118795,10.902715253321878,0.6917074987969176,14,Monday,October,1.9033079817052885,Moderate
abu-dhabi,2024-10-14 13:46:00.000,674.4,28.0,95.1,168.0,32.0,2024-10-07 13:46:00.000,11.326067182766828,10.770966204691794,0.5551009780750338,13,Monday,October,1.4430300022044955,Moderate
abu-dhabi,2024-10-14 12:46:00.000,219.5,16.0,27.5,62.0,22.0,2024-10-07 12:46:00.000,10.231932201829611,10.21229975241826,0.0196324494113504,12,Monday,October,0.030758908198638035,Moderate
abu-dhabi,2024-10-14 11:01:03.757,93.4,14.0,12.8,34.0,23.0,2024-10-07 11:16:30.000,9.95621697224228,10.071524806126984,-0.1153078338847031,11,Monday,October,-0.16028453540657348,Low
abu-dhabi,2024-10-14 10:46:00.000,146.4,14.0,18.3,44.0,18.0,2024-10-07 10:46:00.000,9.947203881804016,10.018358225930212,-0.0711543441261977,10,Monday,October,-0.09943353943846908,Low
abu-dhabi,2024-10-14 09:01:00.000,129.3,13.0,13.6,34.0,15.0,2024-10-07 09:01:00.000,10.12662740935354,10.247535803592696,-0.1209083942391586,9,Monday,October,-0.1533841066998716,Low
abu-dhabi,2024-10-14 08:01:00.000,116.8,15.0,20.1,36.0,17.0,2024-10-07 08:01:30.000,10.200632789143732,10.213803906361449,-0.0131711172177162,8,Monday,October,-0.01934311252467785,Low
abu-dhabi,2024-10-14 07:01:30.001,138.5,14.0,19.6,41.0,16.0,2024-10-07 07:01:30.000,10.002129271210814,9.998873897049045,0.0032553741617711,7,Monday,October,0.004558037108380926,Moderate
abu-dhabi,2024-10-14 06:31:00.001,129.1,14.0,17.8,37.0,17.0,2024-10-07 06:01:30.000,9.912714023451342,9.898693365837852,0.0140206576134893,6,Monday,October,0.019829809787449318,Moderate
abu-dhabi,2024-10-14 05:01:00.000,132.1,14.0,18.2,34.0,28.0,2024-10-07 05:01:00.000,9.717201890709656,9.89873276953094,-0.1815308788212846,5,Monday,October,-0.2567431976061303,Low
abu-dhabi,2024-10-14 04:01:00.000,222.2,17.0,40.8,69.0,43.0,2024-10-07 04:01:30.000,9.821086731039024,9.972941107796029,-0.1518543767570026,4,Monday,October,-0.2588528676712079,Low
abu-dhabi,2024-10-14 03:46:00.000,257.9,14.0,42.4,76.0,38.0,2024-10-07 03:46:30.001,9.431279840698158,9.668049880378572,-0.2367700396804135,3,Monday,October,-0.34285927322873855,Low
abu-dhabi,2024-10-14 02:46:30.000,68.5,6.0,14.6,20.0,7.0,2024-10-07 02:46:30.000,8.162237511539267,8.264258951769948,-0.1020214402306809,2,Monday,October,-0.07406939266502371,Low
abu-dhabi,2024-10-14 01:46:30.000,26.4,3.0,10.1,8.0,3.0,2024-10-07 01:46:30.000,7.978190659494113,8.117410088893813,-0.1392194293996995,1,Monday,October,-0.051452160679985356,Low
abu-dhabi,2024-10-14 00:01:30.001,2.4,2.0,1.6,2.0,3.0,2024-10-07 00:01:30.001,8.449626531118962,8.668649483045689,-0.2190229519267266,0,Monday,October,-0.05053219705216964,Low
abu-dhabi,2024-10-13 23:01:30.001,0.0,2.0,0.0,0.0,2.0,2024-10-06 23:01:30.000,8.419352651213067,8.642607192977659,-0.2232545417645912,23,Sunday,October,-0.05166370211664631,Low
abu-dhabi,2024-10-13 22:01:30.001,6.9,2.0,1.1,2.0,2.0,2024-10-06 22:01:30.000,8.446367961291752,8.646601613579282,-0.2002336522875296,22,Sunday,October,-0.04631499431477622,Low
abu-dhabi,2024-10-13 21:01:30.000,14.3,3.0,1.6,5.0,3.0,2024-10-06 21:01:30.000,8.525229514559497,8.708179526821215,-0.1829500122617187,21,Sunday,October,-0.06302695472626588,Low
abu-dhabi,2024-10-13 20:01:00.001,2.9,5.0,0.1,1.0,5.0,2024-10-06 20:01:30.000,8.837867241472813,8.989652754219094,-0.1517855127462812,20,Sunday,October,-0.08442234472018072,Low
abu-dhabi,2024-10-13 19:01:00.000,30.4,8.0,2.9,10.0,8.0,2024-10-06 19:01:00.001,9.162182256556443,9.278233308243252,-0.1160510516868083,19,Sunday,October,-0.10006305970659536,Low
abu-dhabi,2024-10-13 18:01:00.001,114.4,11.0,15.7,35.0,12.0,2024-10-06 18:01:00.000,9.59702425298174,9.769445877946197,-0.1724216249644552,18,Sunday,October,-0.194139759644971,Low
abu-dhabi,2024-10-13 17:01:00.000,138.7,14.0,16.7,47.0,17.0,2024-10-06 17:01:00.000,10.096893463053028,10.190964718367894,-0.0940712553148674,17,Sunday,October,-0.12923188439995306,Low
abu-dhabi,2024-10-13 16:01:00.022,236.7,17.0,26.2,81.0,19.0,2024-10-06 16:01:00.001,10.3534634646911,10.340044825937074,0.0134186387540271,16,Sunday,October,0.02206149612100528,Moderate
abu-dhabi,2024-10-13 15:16:00.000,316.7,19.0,35.7,99.0,21.0,2024-10-06 15:31:00.001,10.469484352737345,10.265657607178868,0.2038267455584748,15,Sunday,October,0.37724891222777923,Moderate
abu-dhabi,2024-10-13 14:46:00.000,232.4,17.0,31.4,76.0,17.0,2024-10-06 14:01:00.000,10.258227920100392,10.188670519245608,0.0695574008547836,14,Sunday,October,0.11605791082337165,Moderate
abu-dhabi,2024-10-13 14:01:00.000,197.7,15.0,26.2,65.0,17.0,2024-10-06 14:01:00.000,10.204759704698931,10.120932524055608,0.0838271806433237,14,Sunday,October,0.12423832553583648,Moderate
abu-dhabi,2024-10-13 13:46:00.001,180.2,15.0,25.9,59.0,16.0,2024-10-06 13:46:00.000,10.078353277448604,10.005840532531728,0.0725127449168763,13,Sunday,October,0.10870562749993494,Moderate
abu-dhabi,2024-10-13 12:31:00.000,49.6,9.0,3.8,17.0,11.0,2024-10-06 12:46:30.000,9.51195709334874,9.640910946266622,-0.1289538529178813,12,Sunday,October,-0.12038122566730858,Low
abu-dhabi,2024-10-13 11:01:00.001,30.0,8.0,4.5,11.0,9.0,2024-10-06 11:01:30.000,9.449891696409354,9.581765453139289,-0.1318737567299326,11,Sunday,October,-0.11010393220320658,Low
abu-dhabi,2024-10-13 10:01:00.000,72.0,9.0,7.9,22.0,10.0,2024-10-06 10:01:00.001,9.606504826640943,9.657004579996558,-0.0504997533556128,10,Sunday,October,-0.047064053499775146,Low
abu-dhabi,2024-10-13 09:16:30.000,43.6,9.0,6.9,16.0,10.0,2024-10-06 09:01:00.000,9.689728848442774,9.781633642458058,-0.0919047940152832,9,Sunday,October,-0.0845608388508092,Low
abu-dhabi,2024-10-13 08:01:00.000,102.0,10.0,10.2,26.0,12.0,2024-10-06 08:16:30.000,9.82418917980689,9.810675832927082,0.013513346879808,8,Sunday,October,0.013774124341621731,Moderate
abu-dhabi,2024-10-13 07:46:30.000,70.0,10.0,9.0,23.0,11.0,2024-10-06 07:46:30.000,9.794700527104292,9.817870632529132,-0.0231701054248407,7,Sunday,October,-0.02359992944709645,Low
abu-dhabi,2024-10-13 06:01:30.000,32.3,8.0,5.9,9.0,8.0,2024-10-06 06:01:30.000,9.380663073858702,9.425933455345302,-0.0452703814865991,6,Sunday,October,-0.038421982672433984,Low
abu-dhabi,2024-10-13 05:01:00.000,40.8,8.0,9.0,13.0,9.0,2024-10-06 05:01:00.000,9.38814085481306,9.314226430112411,0.0739144247006464,5,Sunday,October,0.06348518602613029,Moderate
abu-dhabi,2024-10-13 04:16:30.000,46.4,9.0,20.0,15.0,9.0,2024-10-06 04:31:30.000,9.260333475968087,9.156578287841617,0.103755188126474,4,Sunday,October,0.10198096535450996,Moderate
abu-dhabi,2024-10-13 03:01:30.000,23.3,8.0,7.0,6.0,8.0,2024-10-06 03:31:30.000,9.040470068420078,8.9819093202471,0.0585607481729777,3,Sunday,October,0.05215884158702834,Moderate
abu-dhabi,2024-10-13 02:46:30.000,12.0,7.0,5.1,5.0,7.0,2024-10-06 02:46:30.000,8.911677902894548,8.896375572631248,0.0153023302632995,2,Sunday,October,0.012040443995263486,Moderate
abu-dhabi,2024-10-13 01:46:30.000,12.1,3.0,1.2,3.0,3.0,2024-10-06 01:46:30.000,8.555772848072657,8.71393996564019,-0.1581671175675332,1,Sunday,October,-0.05445313538693164,Low
abu-dhabi,2024-10-13 00:01:30.000,7.6,2.0,0.8,1.0,2.0,2024-10-06 00:01:30.000,8.560447061643977,8.726098949971494,-0.1656518883275168,0,Sunday,October,-0.03796699745836781,Low
abu-dhabi,2024-10-12 23:01:30.000,2.3,2.0,0.2,1.0,2.0,2024-10-05 23:01:30.000,8.494046356093094,8.670855877941655,-0.1768095218485612,23,Saturday,October,-0.04078248429854735,Low
abu-dhabi,2024-10-12 22:01:30.000,6.6,3.0,0.7,3.0,3.0,2024-10-05 22:01:30.000,8.628499242508184,8.801500858671874,-0.17300161616369,22,Saturday,October,-0.058967766614452924,Low
abu-dhabi,2024-10-12 21:01:30.000,7.4,5.0,0.6,4.0,5.0,2024-10-05 21:01:30.000,8.914227232786082,9.018586138622789,-0.1043589058367064,21,Saturday,October,-0.05785768646694045,Low
abu-dhabi,2024-10-12 20:01:30.000,28.3,9.0,1.9,6.0,8.0,2024-10-05 20:01:30.000,9.399280912081451,9.441105561852396,-0.0418246497709429,20,Saturday,October,-0.039870526335333785,Low
abu-dhabi,2024-10-12 19:01:00.000,45.6,12.0,3.9,17.0,12.0,2024-10-05 19:01:00.000,9.909931858912334,9.936148687043032,-0.0262168281306998,19,Saturday,October,-0.03166236209595219,Low
abu-dhabi,2024-10-12 18:01:00.000,135.7,16.0,15.7,46.0,17.0,2024-10-05 18:01:00.000,10.42638765079172,10.403096141896754,0.0232915088949656,18,Saturday,October,0.03582242605820083,Moderate
abu-dhabi,2024-10-12 17:01:00.000,263.8,20.0,33.9,78.0,21.0,2024-10-05 17:01:00.000,10.754673057412166,10.610703353039604,0.1439697043725623,17,Saturday,October,0.27136693880207274,Moderate
abu-dhabi,2024-10-12 16:01:00.000,244.1,20.0,26.5,78.0,23.0,2024-10-05 16:01:00.000,10.64381503713646,10.540368659262056,0.1034463778744019,16,Saturday,October,0.1962860716138293,Moderate
abu-dhabi,2024-10-12 15:01:00.001,403.7,22.0,52.2,109.0,24.0,2024-10-05 15:31:00.000,10.789721338762623,10.433665825669342,0.3560555130932812,15,Saturday,October,0.7507640573249498,Moderate
abu-dhabi,2024-10-12 14:16:00.000,297.8,20.0,38.6,84.0,20.0,2024-10-05 14:16:00.000,10.598230856588478,10.33612834541792,0.2621025111705588,14,Saturday,October,0.5071580042574626,Moderate
abu-dhabi,2024-10-12 13:46:00.000,271.3,18.0,39.8,78.0,18.0,2024-10-05 13:46:00.000,10.409231434965433,10.088187947505906,0.3210434874595247,13,Saturday,October,0.5728266368887546,Moderate
abu-dhabi,2024-10-12 12:46:00.000,121.0,11.0,18.3,39.0,12.0,2024-10-05 12:46:30.000,9.654790140750316,9.695761335260418,-0.040971194510103,12,Saturday,October,-0.046482491062576126,Low
abu-dhabi,2024-10-12 11:01:30.001,72.1,10.0,9.3,22.0,11.0,2024-10-05 11:01:30.000,9.573272382768772,9.661596282069468,-0.0883238993006951,11,Saturday,October,-0.09141750154124285,Low
abu-dhabi,2024-10-12 10:01:30.000,89.8,11.0,10.0,29.0,12.0,2024-10-05 10:01:30.000,9.712319367419042,9.741972490516968,-0.0296531230979262,10,Saturday,October,-0.03348237273249364,Low
abu-dhabi,2024-10-12 09:01:30.000,93.9,11.0,13.0,28.0,12.0,2024-10-05 09:01:30.000,9.736833667389297,9.84480585497323,-0.1079721875839325,9,Saturday,October,-0.1206416948103938,Low
abu-dhabi,2024-10-12 08:01:30.001,104.1,12.0,12.8,33.0,14.0,2024-10-05 08:16:30.000,9.934817591640067,9.95266588200444,-0.0178482903643715,8,Saturday,October,-0.02151981056248865,Low
abu-dhabi,2024-10-12 07:16:30.001,92.2,12.0,12.2,28.0,13.0,2024-10-05 07:46:30.001,9.812117332573967,9.835791014180574,-0.0236736816066063,7,Saturday,October,-0.028882697778928268,Low
abu-dhabi,2024-10-12 06:31:30.000,54.0,11.0,7.5,18.0,12.0,2024-10-05 06:46:30.000,9.70653460978012,9.730546948984784,-0.0240123392046633,6,Saturday,October,-0.027145003527152694,Low
abu-dhabi,2024-10-12 05:31:30.000,37.0,10.0,10.9,16.0,10.0,2024-10-05 05:16:30.000,9.563652051878387,9.561708594967442,0.0019434569109471,5,Saturday,October,0.0020325414559990017,Moderate
abu-dhabi,2024-10-12 04:16:30.001,30.4,9.0,10.4,10.0,9.0,2024-10-05 04:16:30.000,9.184195609866192,9.164287772045755,0.0199078378204351,4,Saturday,October,0.019550950913006508,Moderate
abu-dhabi,2024-10-12 03:16:30.000,32.9,8.0,9.9,9.0,9.0,2024-10-05 03:01:30.000,9.053435892536246,9.047941856138968,0.0054940363972786,3,Saturday,October,0.004857711496942008,Moderate
abu-dhabi,2024-10-12 02:31:30.001,39.9,7.0,9.5,10.0,8.0,2024-10-05 02:31:30.000,8.790801452364587,8.83380216287301,-0.0430007105084229,2,Saturday,October,-0.034074226251526646,Low
